Customer_ID,Name,Gender,Age,Join_Date,Premium_Member,City,Occupation,Income_Group,Age_Group
9426,Ishani Joshi,Male,21,2025-06-30,False,Bangalore,Student,Medium,18-25
9427,Saanvi Verma,Other,64,2023-10-15,True,Chennai,Student,Ultra High,51-65
9428,Aadhya Iyer,Male,56,2025-04-05,False,Gurgaon,Software Engineer,Low,51-65
9429,Krishna Mehra,Female,31,2024-06-01,False,Kolkata,Software Engineer,High,26-35
9430,Vivaan Mehra,Female,51,2025-04-28,False,Gurgaon,Business Owner,High,51-65
9431,Aarav Singh,Female,52,2024-12-14,False,Lucknow,Student,Medium,51-65
9432,Aarav Mehra,Male,26,2025-02-12,False,Gurgaon,Software Engineer,Ultra High,26-35
9433,Aarav Verma,Female,35,2025-10-25,False,Delhi,Freelancer,High,26-35
9434,Aryan Iyer,Other,65,2023-09-15,False,Gurgaon,Business Owner,Low,51-65
9435,Prisha Gupta,Other,40,2025-11-02,False,Jaipur,Business Owner,Low,36-50
9436,Ishani Joshi,Other,60,2024-03-14,False,Noida,Corporate Professional,High,51-65
9437,Vivaan Verma,Female,22,2023-06-15,False,Bangalore,Freelancer,Ultra High,18-25
9438,Vihaan Sharma,Other,64,2023-05-16,False,Ahmedabad,Freelancer,Medium,51-65
9439,Saanvi Joshi,Female,42,2024-12-20,False,Kolkata,Corporate Professional,Medium,36-50
9440,Saanvi Mehra,Other,58,2025-08-14,False,Bangalore,Teacher,High,51-65
9441,Vivaan Mehra,Other,44,2025-07-10,False,Mumbai,Student,High,36-50
9442,Aadhya Gupta,Male,39,2023-10-08,False,Kolkata,Freelancer,High,36-50
9443,Ananya Kapoor,Male,47,2023-05-29,False,Jaipur,Teacher,Medium,36-50
9444,Krishna Nair,Female,43,2025-06-11,False,Ahmedabad,Freelancer,High,36-50
9445,Aryan Mehra,Male,59,2024-10-07,False,Delhi,Software Engineer,Low,51-65
9446,Prisha Sharma,Female,43,2025-03-16,False,Mumbai,Freelancer,Medium,36-50
9447,Ishani Nair,Female,27,2024-09-13,False,Hyderabad,Freelancer,High,26-35
9448,Ishaan Mehra,Male,56,2023-04-17,True,Pune,Corporate Professional,Low,51-65
9449,Advik Patel,Male,21,2025-05-28,False,Kolkata,Corporate Professional,High,18-25
9450,Aanya Sharma,Male,59,2025-03-28,False,Lucknow,Corporate Professional,Medium,51-65
9451,Advik Gupta,Male,48,2024-10-22,True,Jaipur,Corporate Professional,High,36-50
9452,Ananya Gupta,Male,64,2025-05-08,True,Bangalore,Teacher,High,51-65
9453,Aadhya Mehra,Other,29,2024-08-03,False,Noida,Freelancer,Medium,26-35
9454,Saanvi Singh,Other,65,2024-06-14,False,Ahmedabad,Teacher,Low,51-65
9455,Krishna Gupta,Male,19,2025-08-22,False,Delhi,Student,High,18-25
9456,Advik Kapoor,Male,65,2023-02-15,False,Pune,Student,High,51-65
9457,Aryan Mehra,Female,57,2024-10-13,False,Pune,Freelancer,Low,51-65
9458,Aanya Patel,Female,62,2024-07-13,False,Chennai,Corporate Professional,High,51-65
9459,Aadhya Sharma,Female,39,2025-10-04,False,Pune,Doctor,Ultra High,36-50
9460,Aanya Malhotra,Other,29,2023-07-16,False,Delhi,Business Owner,Ultra High,26-35
9461,Diya Gupta,Female,63,2023-05-07,False,Hyderabad,Teacher,High,51-65
9462,Diya Nair,Female,23,2023-06-02,False,Noida,Student,Low,18-25
9463,Aanya Gupta,Other,26,2023-11-07,False,Chennai,Freelancer,Ultra High,26-35
9464,Saanvi Reddy,Other,28,2025-05-10,False,Pune,Software Engineer,High,26-35
9465,Aadhya Nair,Other,65,2023-07-19,False,Ahmedabad,Freelancer,Low,51-65
9466,Ishaan Kapoor,Other,61,2023-03-28,False,Jaipur,Teacher,High,51-65
9467,Prisha Iyer,Other,42,2023-07-31,False,Kolkata,Software Engineer,Low,36-50
9468,Prisha Verma,Other,32,2025-02-20,False,Chennai,Teacher,High,26-35
9469,Vihaan Gupta,Male,63,2025-11-06,False,Gurgaon,Student,High,51-65
9470,Diya Kapoor,Female,22,2025-03-03,False,Lucknow,Student,Medium,18-25
9471,Aadhya Reddy,Male,34,2023-03-17,False,Ahmedabad,Teacher,Medium,26-35
9472,Prisha Nair,Other,63,2024-04-19,False,Jaipur,Doctor,Ultra High,51-65
9473,Vihaan Kapoor,Male,47,2023-03-06,False,Delhi,Business Owner,Low,36-50
9474,Prisha Gupta,Other,22,2023-11-05,False,Lucknow,Business Owner,High,18-25
9475,Ananya Singh,Male,58,2023-10-03,False,Pune,Student,Medium,51-65
9476,Ishaan Mehra,Female,43,2023-12-31,False,Mumbai,Teacher,High,36-50
9477,Advik Mehra,Male,57,2023-01-08,False,Ahmedabad,Business Owner,High,51-65
9478,Krishna Kapoor,Male,22,2023-06-07,False,Lucknow,Software Engineer,Low,18-25
9479,Vihaan Singh,Male,27,2025-02-08,False,Chennai,Doctor,High,26-35
9480,Prisha Gupta,Female,62,2025-07-02,False,Delhi,Freelancer,High,51-65
9481,Vihaan Sharma,Female,40,2023-10-07,False,Ahmedabad,Teacher,Ultra High,36-50
9482,Diya Nair,Female,50,2025-11-12,True,Kolkata,Student,High,36-50
9483,Aadhya Reddy,Other,38,2023-11-16,False,Chennai,Freelancer,Low,36-50
9484,Prisha Nair,Other,41,2024-08-23,False,Noida,Doctor,Low,36-50
9485,Ishaan Malhotra,Female,27,2023-08-08,True,Bangalore,Software Engineer,Low,26-35
9486,Diya Kapoor,Other,52,2025-04-11,False,Noida,Teacher,Low,51-65
9487,Vivaan Reddy,Female,41,2024-07-02,False,Chennai,Corporate Professional,Ultra High,36-50
9488,Pari Gupta,Female,40,2025-09-28,True,Mumbai,Doctor,Ultra High,36-50
9489,Vivaan Patel,Other,36,2024-08-04,False,Hyderabad,Corporate Professional,Medium,36-50
9490,Ishani Iyer,Male,63,2023-06-30,False,Noida,Student,Ultra High,51-65
9491,Vivaan Reddy,Other,33,2024-10-30,False,Jaipur,Freelancer,Ultra High,26-35
9492,Vihaan Malhotra,Female,23,2024-10-26,False,Mumbai,Corporate Professional,Low,18-25
9493,Ananya Joshi,Female,58,2023-10-31,True,Bangalore,Student,Ultra High,51-65
9494,Aadhya Reddy,Other,42,2023-03-16,True,Jaipur,Teacher,Ultra High,36-50
9495,Ishaan Iyer,Female,46,2023-07-10,False,Chennai,Teacher,Medium,36-50
9496,Prisha Malhotra,Other,61,2024-08-04,False,Pune,Teacher,Low,51-65
9497,Prisha Kapoor,Female,47,2025-11-10,False,Kolkata,Corporate Professional,Low,36-50
9498,Ishani Singh,Male,56,2023-03-01,False,Kolkata,Business Owner,Low,51-65
9499,Pari Mehra,Male,31,2023-09-20,False,Noida,Corporate Professional,Medium,26-35
9500,Prisha Nair,Female,64,2023-07-19,True,Delhi,Doctor,Medium,51-65
9501,Aarav Patel,Female,20,2024-05-04,False,Bangalore,Doctor,Ultra High,18-25
9502,Saanvi Joshi,Female,60,2025-05-10,False,Ahmedabad,Corporate Professional,Ultra High,51-65
9503,Prisha Sharma,Female,36,2023-07-03,True,Mumbai,Business Owner,Low,36-50
9504,Aarav Joshi,Other,27,2025-06-07,False,Bangalore,Doctor,High,26-35
9505,Pari Verma,Female,58,2025-07-06,True,Hyderabad,Doctor,Medium,51-65
9506,Diya Reddy,Male,46,2023-06-07,False,Mumbai,Software Engineer,High,36-50
9507,Ishaan Joshi,Other,20,2024-11-16,False,Hyderabad,Freelancer,Medium,18-25
9508,Aadhya Iyer,Female,55,2024-07-29,False,Gurgaon,Doctor,Ultra High,51-65
9509,Pari Sharma,Female,31,2025-04-03,False,Chennai,Software Engineer,Medium,26-35
9510,Aryan Mehra,Other,31,2025-02-08,False,Lucknow,Freelancer,Medium,26-35
9511,Diya Iyer,Male,22,2025-01-15,True,Noida,Doctor,Low,18-25
9512,Aanya Mehra,Female,21,2025-06-02,False,Pune,Software Engineer,Medium,18-25
9513,Ishaan Sharma,Female,36,2023-05-05,False,Noida,Business Owner,Ultra High,36-50
9514,Pari Verma,Female,50,2023-10-16,False,Ahmedabad,Software Engineer,Ultra High,36-50
9515,Vivaan Singh,Female,33,2024-05-22,True,Kolkata,Corporate Professional,Medium,26-35
9516,Aadhya Iyer,Male,35,2023-05-29,True,Gurgaon,Student,High,26-35
9517,Pari Nair,Male,45,2025-10-01,False,Jaipur,Teacher,High,36-50
9518,Vivaan Verma,Male,39,2023-09-28,True,Jaipur,Corporate Professional,Medium,36-50
9519,Ishaan Mehra,Other,56,2024-05-01,False,Kolkata,Business Owner,Ultra High,51-65
9520,Aarav Joshi,Male,57,2025-01-29,False,Hyderabad,Student,Low,51-65
9521,Krishna Malhotra,Other,54,2025-05-27,False,Ahmedabad,Corporate Professional,Ultra High,51-65
9522,Ananya Singh,Other,36,2023-07-25,True,Mumbai,Freelancer,Ultra High,36-50
9523,Ishaan Singh,Female,46,2024-09-09,False,Gurgaon,Freelancer,Ultra High,36-50
9524,Aarav Reddy,Female,34,2023-11-15,True,Noida,Software Engineer,High,26-35
9525,Vihaan Mehra,Male,30,2023-08-13,False,Kolkata,Student,High,26-35
9526,Diya Gupta,Other,30,2023-06-11,False,Pune,Student,Medium,26-35
9527,Vivaan Joshi,Other,35,2023-07-30,False,Noida,Doctor,Medium,26-35
9528,Vivaan Singh,Female,54,2023-10-13,False,Gurgaon,Student,Medium,51-65
9529,Aanya Sharma,Female,37,2024-07-16,True,Delhi,Doctor,Ultra High,36-50
9530,Vivaan Reddy,Other,63,2025-09-24,False,Hyderabad,Software Engineer,High,51-65
9531,Pari Malhotra,Other,25,2023-12-05,False,Jaipur,Student,Ultra High,18-25
9532,Advik Sharma,Female,62,2023-01-25,False,Mumbai,Freelancer,Medium,51-65
9533,Prisha Mehra,Other,64,2025-07-08,True,Gurgaon,Software Engineer,Low,51-65
9534,Pari Nair,Male,52,2024-06-25,False,Gurgaon,Corporate Professional,High,51-65
9535,Diya Sharma,Male,21,2024-10-12,False,Hyderabad,Freelancer,Low,18-25
9536,Aanya Gupta,Male,28,2025-05-04,False,Bangalore,Software Engineer,Medium,26-35
9537,Saanvi Gupta,Female,58,2024-09-23,False,Lucknow,Freelancer,High,51-65
9538,Ishaan Sharma,Male,50,2024-03-03,False,Noida,Freelancer,High,36-50
9539,Ishani Reddy,Female,29,2024-01-20,False,Chennai,Software Engineer,Ultra High,26-35
9540,Saanvi Iyer,Female,29,2023-11-19,False,Gurgaon,Student,Ultra High,26-35
9541,Diya Patel,Female,33,2024-12-05,True,Chennai,Doctor,Ultra High,26-35
9542,Vivaan Mehra,Male,38,2024-12-03,False,Chennai,Doctor,High,36-50
9543,Aryan Patel,Female,54,2023-07-21,False,Lucknow,Business Owner,Low,51-65
9544,Ananya Kapoor,Female,47,2024-05-31,False,Kolkata,Business Owner,High,36-50
9545,Krishna Patel,Female,31,2023-08-03,True,Delhi,Software Engineer,Low,26-35
9546,Krishna Patel,Male,27,2023-06-17,False,Delhi,Corporate Professional,Ultra High,26-35
9547,Vihaan Iyer,Female,44,2023-10-13,False,Delhi,Corporate Professional,Ultra High,36-50
9548,Ananya Iyer,Male,58,2023-03-03,True,Lucknow,Freelancer,Medium,51-65
9549,Ananya Verma,Male,45,2024-10-29,False,Bangalore,Freelancer,Low,36-50
9550,Aarav Sharma,Female,36,2025-09-08,True,Mumbai,Doctor,High,36-50
9551,Aryan Kapoor,Male,35,2024-05-18,False,Ahmedabad,Student,Low,26-35
9552,Aryan Mehra,Female,44,2024-11-08,False,Lucknow,Student,High,36-50
9553,Ishaan Malhotra,Other,33,2025-02-13,False,Hyderabad,Corporate Professional,Medium,26-35
9554,Aadhya Reddy,Male,42,2024-07-19,False,Kolkata,Doctor,High,36-50
9555,Ishani Iyer,Female,45,2025-01-06,False,Kolkata,Corporate Professional,Medium,36-50
9556,Aarav Singh,Female,51,2025-12-09,False,Gurgaon,Software Engineer,Medium,51-65
9557,Pari Joshi,Other,23,2025-04-17,False,Lucknow,Business Owner,Low,18-25
9558,Ishaan Joshi,Female,28,2025-04-30,False,Chennai,Software Engineer,Medium,26-35
9559,Aadhya Gupta,Male,56,2025-04-09,False,Gurgaon,Software Engineer,High,51-65
9560,Krishna Sharma,Female,18,2023-05-23,True,Mumbai,Student,High,
9561,Aarav Joshi,Female,51,2025-11-14,False,Bangalore,Teacher,Medium,51-65
9562,Aanya Kapoor,Other,38,2024-04-03,False,Gurgaon,Business Owner,High,36-50
9563,Aryan Joshi,Other,60,2025-09-17,False,Mumbai,Doctor,Medium,51-65
9564,Aryan Mehra,Female,62,2025-04-07,False,Mumbai,Freelancer,Medium,51-65
9565,Ishaan Joshi,Other,30,2025-06-24,False,Noida,Teacher,Medium,26-35
9566,Aryan Sharma,Male,44,2025-06-26,False,Jaipur,Business Owner,High,36-50
9567,Aanya Mehra,Other,41,2023-03-09,True,Hyderabad,Doctor,Ultra High,36-50
9568,Aryan Gupta,Male,30,2024-07-10,False,Kolkata,Freelancer,Ultra High,26-35
9569,Aadhya Sharma,Other,32,2024-09-18,True,Bangalore,Teacher,Medium,26-35
9570,Ishani Singh,Other,32,2025-03-22,False,Delhi,Doctor,Ultra High,26-35
9571,Krishna Joshi,Female,58,2024-08-23,False,Jaipur,Business Owner,High,51-65
9572,Vihaan Patel,Other,32,2025-02-15,False,Jaipur,Student,Low,26-35
9573,Ishani Malhotra,Male,19,2025-06-17,False,Pune,Doctor,Low,18-25
9574,Saanvi Singh,Female,26,2024-11-18,False,Hyderabad,Business Owner,Low,26-35
9575,Aanya Gupta,Female,38,2023-10-11,False,Mumbai,Student,Medium,36-50
9576,Aarav Patel,Other,62,2025-08-12,False,Jaipur,Teacher,Ultra High,51-65
9577,Aarav Iyer,Male,48,2025-11-27,False,Hyderabad,Corporate Professional,Medium,36-50
9578,Vivaan Verma,Other,39,2025-10-22,False,Lucknow,Teacher,Medium,36-50
9579,Aarav Malhotra,Other,57,2023-09-15,False,Chennai,Business Owner,Ultra High,51-65
9580,Saanvi Kapoor,Male,58,2025-02-26,True,Ahmedabad,Freelancer,Medium,51-65
9581,Ananya Mehra,Male,65,2023-08-22,False,Gurgaon,Freelancer,High,51-65
9582,Aarav Mehra,Male,62,2024-08-24,False,Gurgaon,Student,Low,51-65
9583,Aanya Iyer,Female,61,2024-12-08,True,Hyderabad,Student,Low,51-65
9584,Aadhya Kapoor,Male,54,2025-04-12,False,Hyderabad,Corporate Professional,Low,51-65
9585,Saanvi Kapoor,Female,53,2025-03-07,False,Ahmedabad,Teacher,High,51-65
9586,Advik Verma,Male,65,2025-07-22,False,Delhi,Software Engineer,Ultra High,51-65
9587,Saanvi Reddy,Female,57,2023-09-08,False,Chennai,Corporate Professional,High,51-65
9588,Aryan Reddy,Other,50,2023-09-25,False,Kolkata,Student,Ultra High,36-50
9589,Prisha Gupta,Female,20,2024-08-24,False,Pune,Freelancer,Low,18-25
9590,Aryan Singh,Female,26,2024-05-01,False,Hyderabad,Business Owner,Medium,26-35
9591,Vihaan Mehra,Female,29,2023-04-07,True,Gurgaon,Software Engineer,High,26-35
9592,Aanya Joshi,Male,65,2024-06-04,True,Kolkata,Doctor,Low,51-65
9593,Ananya Sharma,Female,37,2024-11-01,False,Kolkata,Student,Low,36-50
9594,Ananya Singh,Other,28,2023-02-11,False,Gurgaon,Freelancer,Low,26-35
9595,Ishaan Patel,Male,55,2023-09-27,False,Bangalore,Teacher,Medium,51-65
9596,Krishna Nair,Male,31,2023-04-21,False,Hyderabad,Freelancer,Ultra High,26-35
9597,Vihaan Iyer,Female,34,2023-10-30,False,Pune,Corporate Professional,Ultra High,26-35
9598,Vihaan Gupta,Other,40,2025-09-27,False,Ahmedabad,Freelancer,Low,36-50
9599,Ishaan Nair,Male,30,2024-01-24,False,Delhi,Freelancer,Ultra High,26-35
9600,Aarav Malhotra,Male,52,2024-01-14,False,Lucknow,Doctor,Ultra High,51-65
9601,Ananya Iyer,Male,23,2024-08-20,False,Bangalore,Freelancer,Low,18-25
9602,Pari Malhotra,Male,50,2023-01-31,False,Mumbai,Software Engineer,Ultra High,36-50
9603,Ishaan Mehra,Male,47,2025-09-28,False,Delhi,Software Engineer,Medium,36-50
9604,Ananya Gupta,Male,35,2025-02-03,False,Lucknow,Software Engineer,Medium,26-35
9605,Aanya Iyer,Male,65,2025-09-04,False,Ahmedabad,Student,Ultra High,51-65
9606,Vivaan Verma,Other,35,2023-11-24,False,Chennai,Freelancer,Ultra High,26-35
9607,Pari Joshi,Male,48,2025-05-18,False,Jaipur,Doctor,Low,36-50
9608,Advik Malhotra,Female,21,2023-10-12,True,Bangalore,Student,Low,18-25
9609,Advik Iyer,Male,25,2024-06-23,False,Mumbai,Freelancer,Ultra High,18-25
9610,Diya Singh,Female,50,2024-01-17,True,Lucknow,Business Owner,High,36-50
9611,Krishna Verma,Other,26,2024-07-07,False,Delhi,Teacher,Low,26-35
9612,Ishani Kapoor,Female,39,2024-05-21,False,Mumbai,Business Owner,Medium,36-50
9613,Ananya Nair,Other,60,2025-08-22,False,Ahmedabad,Corporate Professional,Medium,51-65
9614,Krishna Gupta,Other,32,2023-12-14,False,Hyderabad,Freelancer,Ultra High,26-35
9615,Saanvi Joshi,Male,56,2025-01-29,False,Pune,Software Engineer,High,51-65
9616,Prisha Verma,Female,21,2023-09-07,False,Jaipur,Doctor,Low,18-25
9617,Aanya Gupta,Male,41,2025-02-05,False,Chennai,Software Engineer,High,36-50
9618,Aryan Reddy,Other,33,2023-01-03,False,Ahmedabad,Teacher,Low,26-35
9619,Ananya Sharma,Male,43,2023-07-07,False,Ahmedabad,Student,High,36-50
9620,Krishna Verma,Male,62,2024-01-07,False,Delhi,Freelancer,Medium,51-65
9621,Advik Verma,Male,55,2023-01-10,False,Delhi,Student,Medium,51-65
9622,Prisha Reddy,Female,48,2024-07-01,False,Jaipur,Business Owner,Ultra High,36-50
9623,Saanvi Patel,Male,30,2024-08-05,False,Hyderabad,Student,Ultra High,26-35
9624,Krishna Malhotra,Other,56,2024-03-16,False,Pune,Business Owner,Medium,51-65
9625,Pari Singh,Female,37,2023-03-02,False,Gurgaon,Doctor,Ultra High,36-50
9626,Vihaan Joshi,Female,24,2024-10-16,False,Pune,Business Owner,Ultra High,18-25
9627,Diya Malhotra,Male,27,2024-06-20,False,Kolkata,Teacher,Medium,26-35
9628,Vihaan Patel,Other,24,2024-10-28,False,Kolkata,Business Owner,Ultra High,18-25
9629,Aarav Reddy,Other,30,2023-11-23,False,Pune,Software Engineer,Low,26-35
9630,Ishani Gupta,Female,28,2023-02-09,False,Ahmedabad,Software Engineer,High,26-35
9631,Aarav Verma,Female,27,2023-05-24,False,Hyderabad,Business Owner,Low,26-35
9632,Aarav Verma,Other,51,2025-06-29,False,Hyderabad,Freelancer,Medium,51-65
9633,Diya Joshi,Male,39,2023-11-29,False,Kolkata,Business Owner,Ultra High,36-50
9634,Krishna Joshi,Male,57,2023-05-04,False,Noida,Business Owner,Ultra High,51-65
9635,Krishna Gupta,Other,24,2025-11-10,False,Ahmedabad,Doctor,Low,18-25
9636,Saanvi Malhotra,Female,32,2023-06-19,False,Lucknow,Business Owner,High,26-35
9637,Aanya Joshi,Other,31,2024-07-19,False,Ahmedabad,Freelancer,Ultra High,26-35
9638,Prisha Joshi,Female,61,2025-08-28,True,Chennai,Freelancer,High,51-65
9639,Aadhya Gupta,Other,26,2025-10-06,True,Jaipur,Corporate Professional,High,26-35
9640,Pari Joshi,Female,59,2023-11-17,True,Mumbai,Freelancer,High,51-65
9641,Prisha Malhotra,Female,53,2025-12-10,False,Kolkata,Student,Ultra High,51-65
9642,Diya Malhotra,Female,63,2024-05-18,False,Bangalore,Student,Low,51-65
9643,Aryan Joshi,Female,44,2025-07-14,False,Bangalore,Corporate Professional,High,36-50
9644,Aadhya Iyer,Female,64,2023-06-07,False,Chennai,Software Engineer,Low,51-65
9645,Ishani Verma,Male,62,2025-10-08,False,Gurgaon,Software Engineer,Ultra High,51-65
9646,Advik Gupta,Male,44,2023-11-06,False,Pune,Doctor,Ultra High,36-50
9647,Aadhya Sharma,Other,55,2025-05-28,False,Chennai,Student,Ultra High,51-65
9648,Vihaan Mehra,Male,32,2023-11-14,False,Chennai,Software Engineer,Ultra High,26-35
9649,Aanya Singh,Other,41,2024-11-12,False,Gurgaon,Doctor,Ultra High,36-50
9650,Advik Iyer,Other,25,2023-08-16,False,Mumbai,Student,High,18-25
9651,Advik Singh,Other,38,2024-12-09,False,Mumbai,Freelancer,High,36-50
9652,Aarav Joshi,Other,35,2024-02-12,False,Kolkata,Software Engineer,Ultra High,26-35
9653,Vivaan Iyer,Female,18,2025-08-31,False,Chennai,Business Owner,Medium,
9654,Ananya Singh,Other,59,2023-12-27,False,Hyderabad,Business Owner,High,51-65
9655,Diya Patel,Male,33,2023-11-05,False,Mumbai,Student,Ultra High,26-35
9656,Vihaan Sharma,Female,30,2025-09-23,False,Delhi,Freelancer,Low,26-35
9657,Aryan Mehra,Other,55,2024-05-12,False,Kolkata,Freelancer,High,51-65
9658,Krishna Kapoor,Male,35,2024-11-13,False,Gurgaon,Freelancer,Low,26-35
9659,Vivaan Patel,Female,21,2024-03-22,False,Pune,Corporate Professional,Low,18-25
9660,Ishaan Singh,Other,51,2025-08-08,False,Pune,Corporate Professional,Low,51-65
9661,Ishani Malhotra,Male,53,2025-08-02,False,Hyderabad,Freelancer,Medium,51-65
9662,Pari Verma,Other,39,2023-04-17,False,Bangalore,Software Engineer,Medium,36-50
9663,Diya Kapoor,Male,61,2025-01-15,False,Jaipur,Freelancer,Medium,51-65
9664,Ishaan Patel,Other,57,2024-04-25,False,Hyderabad,Software Engineer,Ultra High,51-65
9665,Aanya Patel,Female,31,2024-04-15,False,Ahmedabad,Student,High,26-35
9666,Ishaan Patel,Male,57,2025-12-23,False,Chennai,Business Owner,Low,51-65
9667,Diya Patel,Other,18,2024-10-24,False,Chennai,Student,High,
9668,Pari Mehra,Female,35,2025-04-06,False,Bangalore,Teacher,Medium,26-35
9669,Aarav Sharma,Female,33,2025-03-12,False,Mumbai,Doctor,Ultra High,26-35
9670,Aarav Kapoor,Male,51,2023-04-02,False,Lucknow,Business Owner,Low,51-65
9671,Ishani Gupta,Other,36,2024-07-07,False,Hyderabad,Software Engineer,Ultra High,36-50
9672,Saanvi Reddy,Other,33,2025-11-11,True,Pune,Corporate Professional,Ultra High,26-35
9673,Krishna Sharma,Male,33,2023-01-19,False,Gurgaon,Teacher,Low,26-35
9674,Aadhya Kapoor,Other,24,2023-07-20,False,Kolkata,Business Owner,Ultra High,18-25
9675,Aarav Singh,Female,55,2025-07-06,False,Mumbai,Business Owner,Low,51-65
9676,Prisha Gupta,Female,65,2023-05-23,False,Noida,Software Engineer,Medium,51-65
9677,Aadhya Singh,Female,49,2025-12-01,False,Kolkata,Student,Medium,36-50
9678,Vivaan Gupta,Male,22,2023-08-28,False,Jaipur,Business Owner,Ultra High,18-25
9679,Ishani Iyer,Other,22,2025-04-09,False,Mumbai,Teacher,Low,18-25
9680,Ishani Kapoor,Male,62,2024-10-21,False,Gurgaon,Software Engineer,High,51-65
9681,Vihaan Mehra,Other,39,2025-11-05,False,Lucknow,Doctor,High,36-50
9682,Prisha Malhotra,Other,42,2025-11-07,False,Delhi,Freelancer,Low,36-50
9683,Pari Malhotra,Other,37,2023-01-20,False,Pune,Teacher,High,36-50
9684,Ishani Gupta,Other,31,2023-03-27,False,Delhi,Corporate Professional,Low,26-35
9685,Saanvi Nair,Other,55,2024-04-20,False,Noida,Doctor,Low,51-65
9686,Ishaan Malhotra,Other,60,2023-02-24,False,Lucknow,Software Engineer,Ultra High,51-65
9687,Saanvi Kapoor,Other,38,2024-05-25,False,Kolkata,Teacher,Medium,36-50
9688,Pari Nair,Other,55,2023-06-10,False,Ahmedabad,Corporate Professional,Low,51-65
9689,Aanya Nair,Male,48,2023-07-21,False,Bangalore,Teacher,Medium,36-50
9690,Saanvi Nair,Male,64,2023-10-13,False,Hyderabad,Corporate Professional,Ultra High,51-65
9691,Vihaan Joshi,Male,42,2023-05-10,False,Ahmedabad,Corporate Professional,Medium,36-50
9692,Pari Patel,Male,49,2025-11-04,True,Chennai,Software Engineer,High,36-50
9693,Aanya Singh,Male,30,2024-10-05,False,Lucknow,Business Owner,Medium,26-35
9694,Pari Kapoor,Male,22,2023-08-27,False,Hyderabad,Freelancer,High,18-25
9695,Saanvi Reddy,Female,23,2024-09-26,False,Pune,Student,Low,18-25
9696,Pari Joshi,Other,54,2025-09-25,False,Pune,Software Engineer,Low,51-65
9697,Aadhya Singh,Male,28,2025-09-20,False,Kolkata,Student,Low,26-35
9698,Aarav Iyer,Female,37,2025-06-09,False,Mumbai,Teacher,High,36-50
9699,Krishna Malhotra,Male,29,2023-01-14,True,Ahmedabad,Freelancer,Ultra High,26-35
9700,Krishna Singh,Other,28,2024-01-22,False,Pune,Software Engineer,Low,26-35
9701,Aanya Kapoor,Male,27,2024-07-24,False,Mumbai,Doctor,Medium,26-35
9702,Aryan Kapoor,Other,38,2023-04-10,False,Hyderabad,Teacher,Ultra High,36-50
9703,Vivaan Kapoor,Female,19,2024-04-30,True,Mumbai,Corporate Professional,Low,18-25
9704,Aryan Singh,Other,62,2025-06-25,False,Delhi,Business Owner,Medium,51-65
9705,Vivaan Mehra,Other,37,2024-07-20,False,Pune,Software Engineer,Low,36-50
9706,Aarav Gupta,Other,25,2023-10-03,True,Gurgaon,Teacher,High,18-25
9707,Aadhya Patel,Male,58,2025-01-05,False,Lucknow,Freelancer,Ultra High,51-65
9708,Aadhya Patel,Female,26,2023-01-27,False,Kolkata,Software Engineer,Ultra High,26-35
9709,Ishani Reddy,Female,57,2024-01-29,False,Hyderabad,Software Engineer,High,51-65
9710,Aryan Sharma,Female,34,2023-10-16,False,Kolkata,Student,Low,26-35
9711,Saanvi Singh,Male,24,2025-08-12,False,Pune,Teacher,High,18-25
9712,Aarav Malhotra,Other,22,2025-05-06,False,Jaipur,Corporate Professional,Low,18-25
9713,Pari Joshi,Male,45,2025-05-27,False,Mumbai,Freelancer,Ultra High,36-50
9714,Aryan Sharma,Male,29,2023-02-23,True,Kolkata,Student,Low,26-35
9715,Prisha Reddy,Female,64,2023-04-28,False,Gurgaon,Teacher,High,51-65
9716,Ishani Singh,Female,36,2023-03-19,False,Ahmedabad,Business Owner,High,36-50
9717,Aadhya Sharma,Male,49,2023-11-29,True,Kolkata,Software Engineer,Low,36-50
9718,Diya Verma,Other,19,2025-11-30,False,Ahmedabad,Software Engineer,Ultra High,18-25
9719,Aarav Nair,Other,36,2025-05-09,False,Ahmedabad,Teacher,Medium,36-50
9720,Ishaan Patel,Female,32,2023-10-12,False,Chennai,Corporate Professional,Ultra High,26-35
9721,Ananya Kapoor,Male,56,2025-09-22,False,Ahmedabad,Software Engineer,High,51-65
9722,Vivaan Malhotra,Other,24,2024-12-03,False,Gurgaon,Doctor,Medium,18-25
9723,Prisha Gupta,Other,56,2024-12-30,False,Gurgaon,Doctor,High,51-65
9724,Ananya Patel,Male,41,2023-03-05,False,Chennai,Freelancer,High,36-50
9725,Vihaan Malhotra,Other,19,2025-08-23,False,Pune,Corporate Professional,High,18-25
9726,Ananya Gupta,Other,49,2023-09-28,False,Mumbai,Software Engineer,Medium,36-50
9727,Aadhya Gupta,Male,27,2024-04-26,False,Gurgaon,Freelancer,Low,26-35
9728,Aanya Malhotra,Male,58,2023-10-10,False,Ahmedabad,Business Owner,Ultra High,51-65
9729,Krishna Sharma,Other,29,2025-06-07,True,Lucknow,Doctor,Medium,26-35
9730,Aarav Mehra,Male,19,2025-12-09,False,Mumbai,Corporate Professional,Ultra High,18-25
9731,Krishna Reddy,Other,62,2025-10-12,False,Lucknow,Teacher,High,51-65
9732,Ananya Gupta,Male,53,2025-03-15,False,Lucknow,Teacher,Ultra High,51-65
